episode,return,average_return,lines_cleared
34504,-23.0,-28.00123174124739,0
34505,-39.5,-28.001564990581077,0
34506,-20.0,-28.001333101489596,0
34507,-17.5,-28.00102877676993,1
34508,-17.0,-28.000709980294424,0
34509,-22.0,-28.00053609203396,1
34510,-26.0,-28.000478122283397,0
34511,-20.0,-28.000246298281706,0
34512,-20.0,-28.000014487714417,0
34513,-24.5,-27.999913076232144,0
34514,-16.0,-27.999565393753258,1
34515,-11.5,-27.99908735332464,1
34516,-15.5,-27.998725228879362,0
34517,-50.0,-27.999362632905523,0
34518,-26.0,-27.999304710585783,0
34519,-32.5,-27.999435093716503,1
34520,-35.0,-27.999637891077636,0
34521,-22.0,-27.9994640943194,1
34522,-89.0,-28.001231099009328,0
34523,-18.5,-28.00095588448281,0
34524,-20.0,-28.00072413393581,0
34525,-14.5,-28.000333091962347,1
34526,-15.5,-27.999971036320453,0
34527,-20.0,-27.999739334433922,0
34528,-39.5,-28.000072405004634,0
34529,-36.5,-28.000318572793883,0
34530,-15.5,-27.999956559513468,0
34531,-24.5,-27.999855202571602,0
34532,-33.5,-28.000014479323525,0
34533,-17.0,-27.999695943011034,0
34534,-16.0,-27.99934846817629,1
34535,-18.5,-27.999073403793254,0
34536,-81.5,-28.000622538800094,0
34537,-41.5,-28.0010134059125,1
34538,-30.5,-28.0010857606115,0
34539,-16.0,-28.000738295839486,1
34540,-20.5,-28.00052113491604,1
34541,-15.5,-28.000159231058742,3
34542,-51.5,-28.000839557639974,0
34543,-15.5,-28.00047766551834,0
34544,-75.5,-28.001852709587773,0
34545,-36.5,-28.002098711825155,0
34546,-15.5,-28.001736814681873,0
34547,-20.0,-28.001505195820187,0
34548,-17.0,-28.001186754660182,0
34549,-17.0,-28.000868331934353,0
34550,-18.5,-28.000593342981187,0
34551,-17.0,-28.00027495586235,0
34552,-20.0,-28.000043412827043,0
34553,-27.5,-28.000028941047088,0
34554,-23.0,-27.99988423916189,0
34555,-20.0,-27.999652727535814,0
34556,-47.0,-28.00020256974187,0
34557,-37.0,-28.00046300315421,1
34558,-17.5,-28.000159152728745,1
34559,-23.0,-28.000014468011226,0
34560,-23.0,-27.999869791666665,0
34561,-21.5,-27.99968172217239,0
34562,-32.0,-27.999797465424454,0
34563,-13.0,-27.999363481179294,1
34564,-20.0,-27.99913204490221,0
34565,-18.5,-27.998857225517142,0
34566,-38.5,-27.999161025284963,1
34567,-13.0,-27.998727109671073,1
34568,-23.0,-27.99858250404999,0
34569,-21.5,-27.99839451531719,0
34570,-29.0,-27.99842348857391,0
34571,-23.0,-27.998278904283936,0
34572,-14.0,-27.99787400208261,0
34573,-14.0,-27.997469123304313,0
34574,-18.5,-27.99719442355527,0
34575,-12.5,-27.996746203904554,4
34576,-18.5,-27.996471540953262,0
34577,-14.5,-27.996081210052925,1
34578,-23.0,-27.995936722771706,0
34579,-23.5,-27.995806703490558,1
34580,-15.5,-27.995445344129553,0
34581,-26.0,-27.995387640611895,0
34582,-14.0,-27.994982939101266,0
34583,-32.5,-27.995113205910418,1
34584,-20.0,-27.994882026370576,0
34585,-14.0,-27.994477374584356,0
34586,-15.5,-27.994116116347655,0
34587,-18.5,-27.993841616792437,0
34588,-23.0,-27.99369723603562,0
34589,-7.5,-27.993104744282864,2
34590,-18.5,-27.992830297773924,0
34591,-39.5,-27.993162961463966,0
34592,-38.0,-27.993452243293248,0
34593,-62.0,-27.994435290376664,0
34594,-23.0,-27.994290917500145,0
34595,-21.5,-27.994103194103193,0
34596,-27.5,-27.99408891201295,0
34597,-24.5,-27.993987918027575,0
34598,-35.0,-27.99419041563096,0
34599,-24.5,-27.99408942454984,0
34600,-20.0,-27.99385838150289,0
34601,-21.5,-27.99367070315887,0
34602,-21.5,-27.993483035662678,0
34603,-35.0,-27.993685518596653,0
34604,-24.5,-27.993584556698647,0
34605,-23.0,-27.993440254298513,0
34606,-72.5,-27.994726348032135,0
34607,-10.0,-27.994206374432917,1
34608,-15.5,-27.99384535367545,0
34609,-24.5,-27.99374440174521,0
34610,-23.5,-27.99361456226524,1
34611,-23.0,-27.993470284013753,0
34612,-28.0,-27.993470472668438,1
34613,-27.5,-27.993456215872648,0
34614,-17.0,-27.993138614433466,0
34615,-15.5,-27.992777697529974,0
34616,-27.5,-27.992763461982896,0
34617,-32.0,-27.9928792211919,0
34618,-21.5,-27.99269166329655,0
34619,-16.0,-27.992345243941188,1
34620,-26.0,-27.992287694974003,0
34621,-17.0,-27.99197019150227,0
34622,-29.0,-27.991999306799144,0
34623,-27.5,-27.99198509661208,0
34624,-20.0,-27.991754274491683,0
34625,-21.5,-27.99156678700361,0
34626,-20.0,-27.99133599029631,0
34627,-21.5,-27.991148525716927,0
34628,-30.5,-27.99122097724385,0
34629,-11.5,-27.99074475150885,1
34630,-32.5,-27.99087496390413,1
34631,-23.0,-27.990730848084088,0
34632,-17.0,-27.99041349041349,0
34633,-24.5,-27.990312707533278,0
34634,-59.0,-27.991208061442514,0
34635,-19.0,-27.990948462537894,1
34636,-26.0,-27.990890980482735,0
34637,-15.5,-27.990530357709964,0
34638,-20.0,-27.99029967088169,0
34639,-20.0,-27.990068997372905,0
34640,-20.5,-27.989852771362585,1
34641,-36.5,-27.990098438266795,0
34642,-26.0,-27.990040990704923,0
34643,-22.0,-27.989868083018216,1
34644,-22.0,-27.989695185313476,1
34645,-17.0,-27.989377976620002,0
34646,-20.0,-27.9891473763205,0
34647,-59.0,-27.99004242791584,0
34648,-23.0,-27.98989840683445,0
34649,-18.5,-27.989624520188173,0
34650,-19.0,-27.98936507936508,1
34651,-21.5,-27.98917780150645,0
34652,-51.5,-27.989856285351493,0
34653,-59.0,-27.990751161515597,0
34654,-32.0,-27.99086685519709,0
34655,-17.5,-27.99056413215986,1
34656,-11.0,-27.99007386888273,0
34657,-13.5,-27.989655769397235,2
34658,-41.0,-27.990031161636562,0
34659,-13.0,-27.98959866124239,1
34660,-21.5,-27.989411425274092,0
34661,-20.0,-27.989180923804852,0
34662,-15.5,-27.988820610466792,0
34663,-45.5,-27.98932579407437,0
34664,-20.0,-27.989095315024233,0
34665,-15.5,-27.988735035338237,0
34666,-43.0,-27.98916806092425,1
34667,-15.5,-27.988807799925002,0
34668,-18.5,-27.988534094842507,0
34669,-23.0,-27.988390204505468,0
34670,-50.0,-27.989025093740988,0
34671,-20.0,-27.988794669897032,0
34672,-27.5,-27.988780572219657,0
34673,-26.0,-27.988723214028205,0
34674,-14.0,-27.98831977850839,0
34675,-33.5,-27.98847873107426,0
34676,-18.0,-27.98819067943246,2
34677,-26.0,-27.988133344868356,0
34678,-13.0,-27.987701136167022,1
34679,-21.5,-27.987514057498775,0
34680,-18.5,-27.987240484429066,0
34681,-21.5,-27.987053429831896,0
34682,-15.5,-27.9866933856179,0
34683,-22.0,-27.986520773866157,1
34684,-20.5,-27.986304924460846,1
34685,-29.0,-27.986334150209025,0
34686,-39.5,-27.986666090065157,0
34687,-15.5,-27.986306108916885,0
34688,-20.0,-27.986075876383765,0
34689,-12.0,-27.985615036466893,2
34690,-11.5,-27.98513980974344,1
34691,-23.0,-27.984996108500763,0
34692,-30.5,-27.985068603712673,0
34693,-114.5,-27.987562332458996,0
34694,-20.0,-27.987332103533753,0
34695,-15.5,-27.986972186193977,0
34696,-20.0,-27.986741987548996,0
34697,-18.5,-27.98646857076981,0
34698,-15.0,-27.98609429938325,2
34699,-17.5,-27.985792097754977,1
34700,-56.0,-27.986599423631123,0
34701,-12.5,-27.98615313679721,0
34702,-27.5,-27.986139127427816,0
34703,-27.5,-27.986125118865804,0
34704,-17.0,-27.985808552328262,0
34705,-32.5,-27.985938625558276,1
34706,-14.0,-27.98553564225206,0
34707,-33.5,-27.985694528481286,0
34708,-20.0,-27.985464446237177,0
34709,-38.0,-27.98575297473278,0
34710,-15.5,-27.985393258426967,0
34711,-29.0,-27.9854224885483,0
34712,-17.0,-27.985106015210878,0
34713,-23.0,-27.984962406015036,0
34714,-24.0,-27.9848476119145,2
34715,-24.5,-27.984747227423306,0
34716,-21.5,-27.984560433229635,0
34717,-35.0,-27.984762508281246,0
34718,-21.5,-27.98457572440809,0
34719,-51.5,-27.98525303148132,0
34720,-14.0,-27.984850230414747,0
34721,-18.0,-27.98456265660551,2
34722,-32.0,-27.984678301941134,0
34723,-15.5,-27.984318751259973,0
34724,-20.5,-27.984103213915446,1
34725,-42.5,-27.984521238300935,0
34726,-23.5,-27.984392098139722,1
34727,-29.0,-27.98442134362312,0
34728,-14.0,-27.984018659295092,0
34729,-33.5,-27.984177488554234,0
34730,-5.0,-27.983515692484882,3
34731,-14.0,-27.983113069016152,0
34732,-57.5,-27.98396291604284,0
34733,-20.0,-27.98373304926151,0
34734,-53.5,-27.984467668566822,1
34735,-14.5,-27.984079458759176,1
34736,-22.0,-27.98390718562874,1
34737,-31.0,-27.98399401214843,1
34738,-15.0,-27.9836202429616,2
34739,-38.0,-27.98390857537638,0
34740,-23.0,-27.98376511226252,0
34741,-17.5,-27.98346334302409,1
34742,-29.0,-27.983492602613552,0
34743,-14.5,-27.98310451026106,1
34744,-15.5,-27.982745222196638,0
34745,-17.0,-27.98242912649302,0
34746,-33.5,-27.98258792378979,0
34747,-25.0,-27.982502086511065,1
34748,-24.5,-27.982401864855532,0
34749,-60.5,-27.983337650004316,0
34750,-39.5,-27.983669064748202,0
34751,-25.0,-27.98358320623867,1
34752,-23.0,-27.98343980202578,0
34753,-41.0,-27.983814346962852,0
34754,-14.5,-27.983426368187835,1
34755,-17.5,-27.98312473025464,1
34756,-20.0,-27.982895039705376,0
34757,-24.0,-27.98278044710418,2
34758,-18.5,-27.98250762414408,0
34759,-20.5,-27.982292355936593,1
34760,-33.5,-27.982451093210585,0
34761,-23.0,-27.98230775869509,0
34762,-17.5,-27.982006213681608,1
34763,-21.5,-27.98181975088456,0
34764,-19.5,-27.9815757680359,2
34765,-21.5,-27.981389328347475,0
34766,-20.0,-27.981159753782432,0
34767,-22.0,-27.98098771823856,1
34768,-27.5,-27.980973884031293,0
34769,-17.5,-27.980672438091403,1
34770,-18.5,-27.980399769916595,0
34771,-32.0,-27.980515372005407,0
34772,-51.0,-27.98117738410215,2
34773,-42.5,-27.981594915595434,0
34774,-35.0,-27.98179674469431,0
34775,-22.0,-27.981624730409777,1
34776,-11.0,-27.981136415919025,0
34777,-21.5,-27.98095005319608,0
34778,-22.0,-27.980778078095348,1
34779,-30.5,-27.98085051324075,0
34780,-15.5,-27.98049166187464,3
34781,-23.0,-27.980348466116556,0
34782,-23.0,-27.980205278592376,0
34783,-18.0,-27.979918350918553,2
34784,-23.0,-27.97977518399264,0
34785,-66.5,-27.980882564323704,0
34786,-24.5,-27.980782498706375,0
34787,-22.0,-27.980610572915168,1
34788,-50.0,-27.981243532252503,0
34789,-15.5,-27.980884762424903,0
34790,-19.0,-27.98062661684392,1
34791,-15.5,-27.980267885372655,0
34792,-23.0,-27.980124741319845,0
34793,-15.5,-27.979766044894088,0
34794,-62.5,-27.980758176697133,1
34795,-14.0,-27.980356373042103,0
34796,-18.5,-27.98008391769169,0
34797,-15.5,-27.979725263672155,3
34798,-26.0,-27.979668371745504,0
34799,-45.5,-27.980171844018507,0
34800,-18.5,-27.979899425287357,0
34801,-18.5,-27.979627022212007,0
34802,-41.0,-27.980001149359232,0
34803,-35.0,-27.980202856075625,0
34804,-18.5,-27.979930467762326,0
34805,-15.5,-27.979571900588997,0
34806,-59.0,-27.98046313853933,0
34807,-36.5,-27.980707903582612,0
34808,-21.5,-27.980521719145024,0
34809,-30.5,-27.98059409922721,0
34810,-12.5,-27.98014938236139,0
34811,-36.5,-27.98039412829278,0
34812,-16.0,-27.980049982764562,1
34813,-39.5,-27.980380892195445,0
34814,-22.0,-27.980209111277073,1
34815,-32.0,-27.980324572741633,0
34816,-31.5,-27.980425666360293,2
34817,-23.0,-27.980282620558924,0
34818,-14.5,-27.97989545637314,1
34819,-42.5,-27.980312473075045,0
34820,-24.5,-27.980212521539347,0
34821,-23.0,-27.98006949829126,0
34822,-26.0,-27.98001263569008,0
34823,-50.0,-27.980644976021594,0
34824,-16.0,-27.980300941879165,1
34825,-15.5,-27.979942569992822,0
34826,-21.5,-27.979756503761557,0
34827,-31.0,-27.979843225083986,1
34828,-32.0,-27.979958653956587,0
34829,-65.0,-27.981021562491026,0
34830,-17.5,-27.980720643123743,1
34831,-41.0,-27.98109442737791,0
34832,-21.5,-27.980908360128616,0
34833,-36.5,-27.981152929693106,0
34834,-26.0,-27.981096055577883,0
34835,-15.5,-27.980737763743363,0
34836,-17.0,-27.980422551383626,0
34837,-18.5,-27.980150414788874,0
34838,-15.5,-27.979792180951833,0
34839,-17.0,-27.97947702287666,0
34840,-20.0,-27.979247990815153,0
34841,-19.0,-27.978990270084097,1
34842,-21.5,-27.978804316629354,0
34843,-13.0,-27.978374422409093,1
34844,-14.0,-27.97797325220985,0
34845,-14.0,-27.97757210503659,0
34846,-36.5,-27.977816679102336,0
34847,-17.0,-27.97750165007031,0
34848,-23.0,-27.977358815426996,0
34849,-20.5,-27.977144250911074,1
34850,-15.5,-27.976786226685796,0
34851,-19.0,-27.976528650540875,1
34852,-24.5,-27.976428899345805,0
34853,-27.5,-27.97641522967894,0
34854,-48.5,-27.97700407413783,0
34855,-27.5,-27.976990388753407,0
34856,-20.0,-27.97676153316502,0
34857,-14.5,-27.976374903175834,1
34858,-18.5,-27.976103046646394,0
34859,-42.5,-27.97651969362288,0
34860,-23.0,-27.976376936316694,0
34861,-14.5,-27.975990361722268,1
34862,-80.5,-27.977496988124607,1
34863,-24.5,-27.9773972406276,0
34864,-17.5,-27.977096718678293,1
34865,-17.0,-27.976781872938478,0
34866,-65.0,-27.97784374462227,0
34867,-15.5,-27.977485874896033,0
34868,-21.5,-27.97730010324653,0
34869,-16.0,-27.97695660902234,1
34870,-19.5,-27.976713507312876,2
34871,-87.5,-27.97842046399587,0
34872,-23.0,-27.97827770130764,0
34873,-23.0,-27.978134946806986,0
34874,-35.5,-27.978350633709926,1
34875,-18.5,-27.978078853046593,0
34876,-42.5,-27.978495240279848,0
34877,-18.5,-27.978223471055422,0
34878,-23.0,-27.97808073857446,0
34879,-11.5,-27.977608302990337,1
34880,-48.5,-27.978196674311928,0
34881,-29.0,-27.978225968292193,0
34882,-23.0,-27.978083252107105,0
34883,-13.0,-27.977653871513343,1
34884,-32.0,-27.97776917784658,0
34885,-21.5,-27.97758348860542,0
34886,-11.5,-27.977111162070745,1
34887,-29.0,-27.977140482128014,0
34888,-29.5,-27.9771841320798,1
34889,-21.5,-27.976998480896558,0
34890,-17.0,-27.976683863571225,0
34891,-69.5,-27.97787395030237,0
34892,-24.5,-27.97777427490542,0
34893,-64.0,-27.97880663743444,2
34894,-23.0,-27.97866395368831,0
34895,-25.0,-27.97857859292162,1
34896,-69.5,-27.97976845483723,0
34897,-27.5,-27.979754706708313,0
34898,-24.5,-27.979654994555563,0
34899,-37.0,-27.979913464569186,1
34900,-26.5,-27.97987106017192,1
34901,-26.0,-27.979814331967564,0
34902,-20.0,-27.979585697094723,0
34903,-32.0,-27.979700885310717,0
34904,-38.0,-27.979987966995186,0
34905,-26.0,-27.979931241942417,0
34906,-30.5,-27.98000343780439,0
34907,-22.0,-27.979832125361675,1
34908,-21.5,-27.97964649936977,0
34909,-22.0,-27.979475206966686,1
34910,-23.0,-27.979332569464336,0
34911,-23.0,-27.979189940133484,0
34912,-29.0,-27.979219179651697,0
34913,-15.5,-27.97886174204451,0
34914,-17.5,-27.9785616085238,1
34915,-20.0,-27.978333094658456,0
34916,-17.0,-27.97801867338756,0
34917,-18.5,-27.977747229143397,0
34918,-62.0,-27.97872157626439,0
34919,-22.0,-27.97855035940319,1
34920,-45.5,-27.979052119129438,0
34921,-47.0,-27.97959680421523,0
34922,-39.5,-27.979926693774697,0
34923,-20.0,-27.979698193167827,0
34924,-20.5,-27.979484022448744,1
34925,-27.5,-27.97947029348604,0
34926,-30.5,-27.97954246120369,0
34927,-21.5,-27.97935694448421,0
34928,-20.5,-27.9791428080623,1
34929,-32.0,-27.979257923215666,0
34930,-25.0,-27.979172630976237,1
34931,-24.5,-27.979073029687097,0
34932,-98.5,-27.981091835566243,1
34933,-20.0,-27.980863367016862,0
34934,-21.5,-27.980677849659358,0
34935,-22.5,-27.980520967511094,2
34936,-15.5,-27.9801637279597,0
34937,-47.0,-27.980708131780062,0
34938,-26.0,-27.980651439693172,0
34939,-16.0,-27.980308537737198,1
34940,-15.5,-27.979951345163137,0
34941,-23.5,-27.979823130419852,1
34942,-18.5,-27.97955182874478,0
34943,-21.5,-27.979366396703202,0
34944,-16.0,-27.97902358058608,1
34945,-13.0,-27.978594934897696,1
34946,-14.0,-27.97819492931952,0
34947,-15.5,-27.977837868772713,0
34948,-14.0,-27.977437907748655,0
34949,-18.5,-27.977166728661764,0
34950,-16.0,-27.976824034334765,1
34951,-17.0,-27.976509971102402,0
34952,-21.5,-27.976324673838405,0
34953,-12.5,-27.97588189854948,0
34954,-31.0,-27.975968415631975,1
34955,-24.5,-27.975868974395652,0
34956,-35.0,-27.976069916466415,0
34957,-32.0,-27.97618502731928,0
34958,-11.5,-27.975713713599177,1
34959,-17.0,-27.97539975399754,0
34960,-18.5,-27.97512871853547,0
34961,-26.5,-27.975086524984984,2
34962,-24.5,-27.974987128882788,0
34963,-32.0,-27.975102250951004,0
34964,-17.0,-27.97478835373527,0
34965,-15.5,-27.974431574431573,0
34966,-21.5,-27.97424641079906,0
34967,-39.5,-27.97457602882718,0
34968,-76.5,-27.975963738274995,2
34969,-21.5,-27.975778546712803,0
34970,-19.0,-27.975521875893623,1
34971,-17.0,-27.975208029510167,0
34972,-30.5,-27.975280224179343,0
34973,-41.0,-27.975652646327166,0
34974,-32.0,-27.975767713158348,0
34975,-51.5,-27.976440314510363,0
34976,-53.0,-27.977155763952425,0
34977,-47.0,-27.97769963118621,0
34978,-21.5,-27.97751443764652,0
34979,-38.0,-27.977800966294062,0
34980,-44.0,-27.978259005145798,0
34981,-17.0,-27.97794517023527,0
34982,-47.0,-27.978488937167686,0
34983,-20.0,-27.97826086956522,0
34984,-14.5,-27.977875600274412,1
34985,-59.0,-27.978762326711447,0
34986,-21.5,-27.97857714514377,0
34987,-19.0,-27.978320519049934,1
34988,-29.0,-27.978349719903967,0
34989,-20.0,-27.97812169538998,0
34990,-39.5,-27.978450985996,0
34991,-41.0,-27.978823125946672,0
34992,-29.0,-27.978852309099224,0
34993,-17.0,-27.97853856485583,0
34994,-20.0,-27.978310567525863,0
34995,-20.5,-27.97809687098157,1
34996,-23.0,-27.97795462338553,0
34997,-22.0,-27.97778381004086,1
34998,-15.5,-27.977427281558946,0
34999,-17.0,-27.977113631818053,0
35000,-33.5,-27.977271428571427,0
35001,-36.5,-27.97751492814491,0
35002,-22.0,-27.977344151762757,1
35003,-18.5,-27.977073393709112,0
35004,-77.0,-27.978473888698435,0
35005,-17.0,-27.978160262819596,0
35006,-20.0,-27.97793235445352,0
35007,-20.0,-27.97770445910818,0
35008,-38.0,-27.977990744972576,0
35009,-21.5,-27.977805707103887,0
35010,-21.5,-27.97762067980577,0
35011,-27.5,-27.977607037788125,0
35012,-19.0,-27.977350622643666,1
35013,-17.0,-27.977037100505527,0
35014,-16.0,-27.976695036271206,1
35015,-23.0,-27.976552905897474,0
35016,-20.0,-27.97632510852182,0
35017,-23.0,-27.97618299683011,0
35018,-23.0,-27.976040893254897,0
35019,-17.5,-27.975741740198178,1
35020,-20.0,-27.97551399200457,0
35021,-53.0,-27.976228548585134,0
35022,-23.0,-27.976086459939467,0
35023,-23.0,-27.975944379407817,0
35024,-26.0,-27.97588796253997,0
35025,-21.5,-27.97570306923626,0
35026,-23.0,-27.975561011819792,0
35027,-22.0,-27.975390413109885,1
35028,-48.5,-27.975976361767728,0
35029,-17.0,-27.97566302206743,0
35030,-17.0,-27.975349700256924,0
35031,-20.0,-27.975122034769203,0
35032,-17.0,-27.974808746289106,0
35033,-9.0,-27.974267119572975,2
35034,-18.5,-27.973996688930754,0
35035,-17.0,-27.973683459397744,0
35036,-42.5,-27.974098070556,0
35037,-18.5,-27.97382766789394,0
35038,-21.5,-27.973642901992122,0
35039,-21.5,-27.973458146636606,0
35040,-17.0,-27.97314497716895,0
35041,-57.5,-27.97398761450872,0
35042,-18.5,-27.973717253581416,0
35043,-25.0,-27.973632394486774,1
35044,-42.5,-27.974046912452916,0
35045,-16.0,-27.97370523612498,1
35046,-26.0,-27.973648918564173,0
35047,-21.5,-27.973464205210146,0
35048,-29.0,-27.973493494635928,0
35049,-23.5,-27.973365859225655,1
35050,-12.0,-27.972910128388015,2
35051,-17.0,-27.972597072836724,0
35052,-23.5,-27.972469473924455,1
35053,-14.0,-27.972070864120045,0
35054,-27.5,-27.972057397158668,0
35055,-20.0,-27.97182998145771,0
35056,-38.0,-27.972116042902783,0
35057,-20.0,-27.97188863850301,0
35058,-15.5,-27.97153288835644,0
35059,-33.5,-27.9716905787387,0
35060,-23.0,-27.97154877353109,0
35061,-18.5,-27.971278628675737,0
35062,-44.0,-27.971735782328448,0
35063,-77.0,-27.973134072954398,0
35064,-8.0,-27.972564453570612,4
35065,-33.5,-27.97272208755169,0
35066,-23.0,-27.972580277191582,0
35067,-26.0,-27.97252402543702,0
35068,-20.0,-27.972296680734573,0
35069,-26.0,-27.972240440274888,0
35070,-42.5,-27.97265469061876,0
35071,-26.0,-27.972598443158166,0
35072,-20.5,-27.972385378649633,1
35073,-17.0,-27.972072534428193,0
35074,-20.0,-27.971845241489422,0
35075,-18.5,-27.971575196008555,0
35076,-51.5,-27.97224598015737,0
35077,-68.0,-27.97338711976509,0
35078,-35.0,-27.97358743371914,0
35079,-56.0,-27.974386385016675,0
35080,-27.5,-27.974372862029647,0
35081,-26.0,-27.97431658162538,0
35082,-20.0,-27.97408927655208,0
35083,-14.0,-27.97369096143431,0
35084,-20.0,-27.973463687150836,0
35085,-64.0,-27.974490523015533,1
35086,-32.0,-27.974605255657526,0
35087,-26.0,-27.974548978254056,0
35088,-30.5,-27.974620953032375,0
35089,-27.5,-27.97460742682892,0
35090,-86.0,-27.976261043032203,0
35091,-41.0,-27.97663218489071,0
35092,-24.5,-27.97653311296022,0
35093,-18.5,-27.9762630724076,0
35094,-13.5,-27.97585057274748,2
35095,-13.5,-27.975438096594957,2
35096,-23.0,-27.975296330066104,0
35097,-37.0,-27.975553466108213,1
35098,-33.5,-27.975710866716053,0
35099,-20.0,-27.97548363201231,0
35100,-21.5,-27.975299145299147,0
35101,-24.5,-27.975200136748242,0
35102,-26.0,-27.975143866446356,0
35103,-21.5,-27.974959405179046,0
35104,-24.5,-27.974860414767548,0
35105,-19.5,-27.97461900014243,2
35106,-20.0,-27.974391841850395,0
35107,-36.5,-27.97463468823881,0
35108,-59.5,-27.975532642132848,1
35109,-20.5,-27.975319718590676,1
35110,-23.0,-27.975178011962402,0
35111,-30.5,-27.975249921676966,0
35112,-49.0,-27.97584871269082,1
35113,-20.5,-27.975635804402927,1
35114,-43.0,-27.97606367830495,1
35115,-18.5,-27.975793820304713,0
35116,-17.0,-27.975481262102747,0
35117,-20.0,-27.97525415041148,0
35118,-18.5,-27.97498433851586,0
35119,-38.0,-27.975269796975997,0
35120,-51.5,-27.97593963553531,0
35121,-26.0,-27.975883374619173,0
35122,-14.0,-27.97548545071465,0
35123,-21.5,-27.975301084759273,0
35124,-15.5,-27.974945905933264,0
35125,-20.0,-27.974718861209965,0
35126,-50.0,-27.97534589762569,0
35127,-21.5,-27.975161556637346,0
35128,-26.0,-27.975105329082215,0
35129,-16.5,-27.974778672891343,2
35130,-20.0,-27.974551665243382,0
35131,-26.0,-27.974495459850274,0
35132,-49.0,-27.9750939314585,1
35133,-20.5,-27.974881165855464,1
35134,-26.0,-27.97482495588319,0
35135,-15.5,-27.974469901807314,0
35136,-10.0,-27.973958333333332,1
35137,-13.0,-27.973532174061532,1
35138,-15.0,-27.97316295748193,2
35139,-60.5,-27.974088619482625,0
35140,-21.5,-27.97390438247012,0
35141,-15.5,-27.973549415213,0
35142,-6.0,-27.972924136361048,2
35143,-23.5,-27.972796858549355,1
35144,-15.5,-27.972441953107214,0
35145,-21.5,-27.972257789159197,0
35146,-15.5,-27.971902919251125,0
35147,-14.0,-27.97150539164082,0
35148,-17.5,-27.971207465574143,1
35149,-39.5,-27.971535463313323,0
35150,-24.5,-27.97143669985775,0
35151,-16.5,-27.971110352479304,2
35152,-24.5,-27.971011606736457,0
35153,-23.0,-27.97087019600034,0
35154,-39.5,-27.97119815668203,0
35155,-53.0,-27.971910112359552,0
35156,-20.0,-27.97168335419274,0
35157,-20.5,-27.9714708308445,1
35158,-21.5,-27.971286762614483,0
35159,-64.0,-27.972311499189395,1
35160,-19.0,-27.972056313993175,1
35161,-28.0,-27.97205710872842,1
35162,-19.0,-27.97180194528184,1
35163,-23.0,-27.971660552285073,0
35164,-17.0,-27.971348538277784,0
35165,-51.5,-27.972017631167354,0
35166,-21.5,-27.971833589262356,0
35167,-26.0,-27.971777518696506,0
35168,-17.0,-27.97146553685168,0
35169,-23.5,-27.97133839460889,1
35170,-15.5,-27.970983793005402,0
35171,-17.0,-27.970671860339483,0
35172,-18.5,-27.97040259297168,0
35173,-16.0,-27.970062263668154,1
35174,-17.0,-27.969750383806222,0
35175,-34.0,-27.96992181947406,1
35176,-77.0,-27.971315669774846,0
35177,-22.0,-27.971145919208574,1
35178,-80.0,-27.97262493603957,0
35179,-12.0,-27.972170897410386,2
35180,-21.5,-27.971986924388858,0
35181,-92.5,-27.97382109661465,1
35182,-23.5,-27.973693934398273,1
35183,-20.0,-27.973467299548076,0
35184,-27.5,-27.973453842655754,0
35185,-33.5,-27.973610913741652,0
35186,-35.0,-27.973810606491217,0
35187,-27.5,-27.97379714098957,0
35188,-12.0,-27.973343185176766,3
35189,-24.5,-27.973244479809033,0
35190,-41.0,-27.97361466325661,0
35191,-27.5,-27.973601204853512,0
35192,-30.5,-27.97367299386224,0
35193,-14.0,-27.973275935555368,0
35194,-21.5,-27.973092004318918,0
35195,-29.0,-27.973121181986077,0
35196,-39.5,-27.973448687350835,0
35197,-20.0,-27.973222149615022,0
35198,-17.0,-27.972910392635946,0
35199,-15.5,-27.972556038523823,0
35200,-21.5,-27.97237215909091,0
35201,-21.5,-27.972188290105393,0
35202,-23.0,-27.97204704278166,0
35203,-15.5,-27.971692753458512,0
35204,-19.0,-27.971437904783546,1
35205,-17.0,-27.971126260474364,0
35206,-47.0,-27.971666761347496,0
35207,-23.0,-27.971525548896526,0
35208,-36.5,-27.971767780049987,0
35209,-24.5,-27.971669175494903,0
35210,-21.5,-27.971485373473445,0
35211,-21.5,-27.97130158189202,0
35212,-23.5,-27.97117459956833,1
35213,-29.0,-27.971203816772213,0
35214,-30.5,-27.97127562901119,0
35215,-42.5,-27.97168820105069,0
35216,-23.0,-27.971547024079964,0
35217,-15.5,-27.971192889797543,3
35218,-17.5,-27.970895564768018,1
35219,-26.0,-27.970839603623045,0
35220,-39.5,-27.971166950596253,0
35221,-14.5,-27.97078447517106,1
35222,-24.5,-27.970685934927033,0
35223,-9.5,-27.970161542174147,3
35224,-57.5,-27.970999886441064,0
35225,-38.0,-27.97128459900639,0
35226,-30.5,-27.97135638448873,0
35227,-23.0,-27.971215261021374,0
35228,-6.5,-27.97060576813898,3
35229,-22.0,-27.97043628828522,1
35230,-21.5,-27.97025262560318,0
35231,-28.0,-27.970253469955438,1
35232,-18.5,-27.969984673024523,3
35233,-27.5,-27.969971333692843,0
35234,-23.0,-27.9698302775728,0
35235,-38.0,-27.970114942528735,0
35236,-16.0,-27.969775229878532,1
35237,-78.5,-27.971209240287198,0
35238,-17.0,-27.970897894318632,0
35239,-9.5,-27.970373733647378,0
