episode,return,average_return
7806,-521.5,-500.949200913242
7807,-502.0,-500.94940079893473
7808,-581.5,-500.9647204260175
7809,-464.5,-500.9577866514546
7810,-464.5,-500.950855513308
7811,-529.0,-500.95618703668504
7812,-464.5,-500.9492588369441
7813,-464.5,-500.9423332699981
7814,-590.5,-500.9593465045593
7815,-464.5,-500.95242165242166
7816,-464.5,-500.9454994303076
7817,-502.0,-500.94569963926335
7818,-464.5,-500.93878132118454
7819,-464.5,-500.9318656291516
7820,-464.5,-500.92495256166984
7821,-589.0,-500.94166192373365
7822,-464.5,-500.9347496206373
7823,-464.5,-500.92783993931346
7824,-464.5,-500.9209328782708
7825,-464.5,-500.91402843601895
7826,-464.5,-500.907126611069
7827,-464.5,-500.9002274019329
7828,-464.5,-500.8933308071239
7829,-569.5,-500.9063269558629
7830,-464.5,-500.8994318181818
7831,-464.5,-500.8925392918008
7832,-512.5,-500.89473684210526
7833,-521.5,-500.8986371379898
7834,-464.5,-500.89174867524605
7835,-464.5,-500.8848628192999
7836,-464.5,-500.87797956867195
7837,-508.0,-500.87932665027427
7838,-464.5,-500.87244704992435
7839,-476.5,-500.8678389109472
7840,-464.5,-500.8609640831758
7841,-464.5,-500.85409185409185
7842,-592.0,-500.87131519274374
7843,-575.5,-500.8854146986586
7844,-464.5,-500.8785417453721
7845,-508.0,-500.87988668555244
7846,-529.0,-500.88519637462235
7847,-464.5,-500.87832735510665
7848,-464.5,-500.8714609286523
7849,-464.5,-500.8645970937913
7850,-496.0,-500.86367924528304
7851,-464.5,-500.8568194680249
7852,-464.5,-500.84996227838553
7853,-500.5,-500.84989628512164
7854,-464.5,-500.84304298642536
7855,-464.5,-500.83619227144203
7856,-464.5,-500.8293441387109
7857,-464.5,-500.8224985867722
7858,-464.5,-500.81565561416727
7859,-610.0,-500.8362215106423
7860,-797.5,-500.89209039548024
7861,-479.5,-500.88806251176806
7862,-572.5,-500.9015436746988
7863,-566.5,-500.9138904573687
7864,-464.5,-500.90703801279636
7865,-464.5,-500.9001881467545
7866,-464.5,-500.8933408577878
7867,-464.5,-500.88649614444233
7868,-464.5,-500.87965400526514
7869,-512.5,-500.8818386914834
7870,-464.5,-500.875
7871,-464.5,-500.8681638789701
7872,-464.5,-500.86133032694477
7873,-530.5,-500.8668983655833
7874,-464.5,-500.8600676183321
7875,-529.0,-500.8653521126761
7876,-464.5,-500.8585242208036
7877,-689.5,-500.8939365496527
7878,-535.0,-500.9003378378378
7879,-487.0,-500.89772940514166
7880,-529.0,-500.9030018761726
7881,-475.0,-500.89814293753517
7882,-590.5,-500.9149474868717
7883,-464.5,-500.90811925745356
7884,-557.5,-500.9187289088864
7885,-529.0,-500.923992502343
7886,-464.5,-500.9171664167916
7887,-464.5,-500.91034288926363
7888,-535.0,-500.916729112027
7889,-464.5,-500.9099082225136
7890,-538.0,-500.9168539325843
7891,-464.5,-500.91003557386256
7892,-464.5,-500.9032197678772
7893,-968.5,-500.9907355418304
7894,-464.5,-500.98390718562877
7895,-476.5,-500.9793264733396
7896,-490.0,-500.97727272727275
7897,-464.5,-500.97045072002993
7898,-512.5,-500.97260658189975
7899,-475.0,-500.96775098149186
7900,-464.5,-500.96093457943925
7901,-464.5,-500.9541207250981
7902,-565.0,-500.9660874439462
7903,-464.5,-500.9592751728003
7904,-464.5,-500.9524654463952
7905,-464.5,-500.94565826330535
7906,-499.0,-500.9452949962659
7907,-464.5,-500.9384916931118
7908,-464.5,-500.9316909294513
7909,-464.5,-500.92489270386267
7910,-464.5,-500.91809701492537
7911,-487.0,-500.91550083939563
7912,-464.5,-500.9087094367773
7913,-464.5,-500.9019205668469
7914,-464.5,-500.89513422818794
7915,-464.5,-500.8883504193849
7916,-464.5,-500.8815691390235
7917,-464.5,-500.87479038569035
7918,-464.5,-500.86801415797316
7919,-578.5,-500.88247345874464
7920,-464.5,-500.8756983240223
7921,-464.5,-500.8689257121579
7922,-464.5,-500.8621556217424
7923,-500.5,-500.86208821887215
7924,-493.0,-500.8606252326014
7925,-578.5,-500.87506976744186
7926,-476.5,-500.8705357142857
7927,-464.5,-500.8637716198624
7928,-464.5,-500.8570100409074
7929,-524.5,-500.86140546569993
7930,-464.5,-500.8546468401487
7931,-464.5,-500.84789072663074
7932,-602.5,-500.86677814938685
7933,-742.0,-500.9115734720416
7934,-464.5,-500.9048105497771
7935,-487.0,-500.90222841225625
7936,-464.5,-500.8954697363535
7937,-464.5,-500.88871356970486
7938,-464.5,-500.88195991091317
7939,-464.5,-500.8752087585823
7940,-464.5,-500.86846011131723
7941,-464.5,-500.861713967724
7942,-572.5,-500.875
7943,-464.5,-500.86825514555903
7944,-521.5,-500.8720800889878
7945,-464.5,-500.86533827618166
7946,-521.5,-500.86916234247593
7947,-464.5,-500.86242356864926
7948,-464.5,-500.8556872915895
7949,-536.5,-500.8622893128357
7950,-464.5,-500.85555555555555
7951,-464.5,-500.8488242917978
7952,-464.5,-500.84209552017774
7953,-464.5,-500.8353692393115
7954,-569.5,-500.8480754996299
7955,-464.5,-500.8413506012951
7956,-500.5,-500.84128745837955
7957,-536.5,-500.84788237469945
7958,-535.0,-500.8541974852071
7959,-464.5,-500.84747642817524
7960,-554.5,-500.85739371534197
7961,-499.0,-500.8570504527814
7962,-464.5,-500.85033259423506
7963,-524.5,-500.8547016441899
7964,-464.5,-500.8479867011452
7965,-464.5,-500.84127423822713
7966,-464.5,-500.83456425406206
7967,-502.0,-500.8347793981909
7968,-464.5,-500.828073089701
7969,-464.5,-500.82136925632034
7970,-464.5,-500.81466789667894
7971,-509.5,-500.8162700608744
7972,-464.5,-500.80957211361124
7973,-565.0,-500.82140881430945
7974,-464.5,-500.81471238938053
7975,-464.5,-500.8080184331797
7976,-476.5,-500.8035385182455
7977,-476.5,-500.79906025428414
7978,-578.5,-500.81337509211494
7979,-464.5,-500.80668631423833
7980,-464.5,-500.8
7981,-464.5,-500.793316148039
7982,-464.5,-500.78663475699557
7983,-464.5,-500.77995582551074
7984,-464.5,-500.7732793522267
7985,-464.5,-500.76660533578655
7986,-592.0,-500.7833885209713
7987,-464.5,-500.77671510023913
7988,-464.5,-500.7700441338728
7989,-464.5,-500.7633756205185
7990,-464.5,-500.7567095588235
7991,-464.5,-500.75004594743615
7992,-464.5,-500.7433847850055
7993,-574.0,-500.75684365239755
7994,-592.0,-500.77360396767085
7995,-464.5,-500.76694214876034
7996,-464.5,-500.76028277634964
7997,-464.5,-500.75362584909124
7998,-464.5,-500.7469713656388
7999,-464.5,-500.74031932464675
8000,-544.0,-500.74825688073395
8001,-512.5,-500.7504127682994
8002,-464.5,-500.74376375641964
8003,-464.5,-500.7371171832019
8004,-464.5,-500.7304730473047
8005,-487.0,-500.72795600366635
8006,-568.0,-500.7402859237537
8007,-464.5,-500.73364485981307
8008,-464.5,-500.72700622938805
8009,-464.5,-500.7203700311412
8010,-512.5,-500.7225274725275
8011,-493.0,-500.72111334920345
8012,-521.5,-500.72491761259613
8013,-464.5,-500.7182866556837
8014,-548.5,-500.72703147877013
8015,-464.5,-500.72040256175666
8016,-464.5,-500.7137760702525
8017,-464.5,-500.70715200292665
8018,-475.0,-500.7024506217996
8019,-464.5,-500.6958310477235
8020,-529.0,-500.7010054844607
8021,-464.5,-500.69438859440686
8022,-529.0,-500.69956140350877
8023,-464.5,-500.6929471953225
8024,-464.5,-500.68633540372673
8025,-464.5,-500.67972602739724
8026,-592.0,-500.69640248356467
8027,-464.5,-500.689793682673
8028,-529.0,-500.6949616648412
8029,-464.5,-500.688355539332
8030,-500.5,-500.6883211678832
8031,-464.5,-500.6817186644773
8032,-464.5,-500.675118569865
8033,-592.0,-500.6917745759621
8034,-521.5,-500.6955689277899
8035,-464.5,-500.68896991795805
8036,-464.5,-500.6823733138899
8037,-499.0,-500.68206670311645
8038,-464.5,-500.67547376093296
8039,-464.5,-500.6688832209874
8040,-464.5,-500.6622950819672
8041,-542.5,-500.6699144053906
8042,-542.5,-500.67753095411507
8043,-464.5,-500.6709448388859
8044,-464.5,-500.6643611212232
8045,-464.5,-500.657779799818
8046,-464.5,-500.6512008733624
8047,-464.5,-500.6446243405494
8048,-464.5,-500.63805020007277
8049,-557.5,-500.6483906164757
8050,-607.0,-500.6677272727273
8051,-464.5,-500.6611525177241
8052,-464.5,-500.65458015267177
8053,-569.5,-500.6670906778121
8054,-571.0,-500.6798691860465
8055,-548.5,-500.6885558583106
8056,-475.0,-500.68389030148927
8057,-622.0,-500.70591973851464
8058,-464.5,-500.69934640522877
8059,-464.5,-500.6927754583409
8060,-556.0,-500.70281306715066
8061,-464.5,-500.6962438758846
8062,-464.5,-500.6896770682148
8063,-464.5,-500.6831126428442
8064,-539.5,-500.69015233949943
8065,-538.0,-500.69691749773347
8066,-622.0,-500.7189086294416
8067,-464.5,-500.71234366503535
8068,-464.5,-500.7057810801015
8069,-464.5,-500.69922087334663
8070,-535.0,-500.7054347826087
8071,-511.0,-500.7072994022822
8072,-475.0,-500.70264396957623
8073,-464.5,-500.69608908202065
8074,-464.5,-500.6895365677046
8075,-475.0,-500.68488687782803
8076,-487.0,-500.6824104234528
8077,-464.5,-500.67586394065495
8078,-464.5,-500.66931982633866
8079,-464.5,-500.66277807921864
8080,-605.5,-500.68173598553346
8081,-464.5,-500.67519435906706
8082,-464.5,-500.6686550976139
8083,-464.5,-500.66211819989155
8084,-464.5,-500.65558366461875
8085,-464.5,-500.6490514905149
8086,-464.5,-500.6425216763006
8087,-464.5,-500.6359942206971
8088,-464.5,-500.6294691224269
8089,-464.5,-500.622946380213
8090,-464.5,-500.6164259927798
8091,-464.5,-500.6099079588522
8092,-602.5,-500.6282930350054
8093,-464.5,-500.62177521197907
8094,-529.0,-500.62689393939394
8095,-551.5,-500.6360685302074
8096,-464.5,-500.6295528308691
8097,-490.0,-500.62763656030285
8098,-464.5,-500.6211247296323
8099,-464.5,-500.61461524599025
8100,-464.5,-500.6081081081081
8101,-464.5,-500.6016033147181
8102,-464.5,-500.59510086455333
8103,-464.5,-500.58860075634794
8104,-464.5,-500.5821029888369
8105,-464.5,-500.57560756075605
8106,-464.5,-500.56911447084235
8107,-500.5,-500.5691020334713
8108,-535.0,-500.5752968693775
8109,-502.0,-500.57555315704263
8110,-475.0,-500.5709532374101
8111,-602.5,-500.58928250314693
8112,-464.5,-500.5827939590076
8113,-464.5,-500.5763077476182
8114,-565.0,-500.5878864126528
8115,-464.5,-500.58140161725066
8116,-488.5,-500.57923104563423
8117,-569.5,-500.59161128076164
8118,-464.5,-500.5851293103448
8119,-565.0,-500.5966959956904
8120,-464.5,-500.59021543985637
8121,-557.5,-500.60043080236943
8122,-479.5,-500.5966439339555
8123,-464.5,-500.59016687600933
8124,-464.5,-500.58369214208824
8125,-464.5,-500.5772197309417
8126,-464.5,-500.57074964131994
8127,-464.5,-500.5642818719742
8128,-464.5,-500.5578164216565
8129,-464.5,-500.5513532891199
8130,-464.5,-500.5448924731183
8131,-464.5,-500.5384339724064
8132,-512.5,-500.5405768541741
8133,-548.5,-500.5491671144546
8134,-464.5,-500.5427113180516
8135,-601.0,-500.5606982990152
8136,-464.5,-500.5542427497315
8137,-524.5,-500.5585287274029
8138,-464.5,-500.55207587687903
8139,-464.5,-500.5456253354804
8140,-464.5,-500.5391771019678
8141,-464.5,-500.53273117510287
8142,-464.5,-500.52628755364805
8143,-464.5,-500.5198462363669
8144,-464.5,-500.5134072220236
8145,-475.0,-500.5088471849866
8146,-464.5,-500.50241243745535
8147,-524.5,-500.5067000178667
8148,-464.5,-500.5002679528403
8149,-574.0,-500.51339524915164
8150,-545.5,-500.52142857142854
8151,-464.5,-500.5149973219068
8152,-584.5,-500.52998928953946
8153,-464.5,-500.52355880778157
8154,-529.0,-500.5286402569593
8155,-491.5,-500.52702943800176
8156,-464.5,-500.520602925437
8157,-551.5,-500.52969502407706
8158,-574.0,-500.5427960057061
8159,-536.5,-500.54920663219826
8160,-464.5,-500.5427807486631
8161,-500.5,-500.5427731242203
8162,-464.5,-500.5363506771205
8163,-587.5,-500.5518439337253
8164,-464.5,-500.54542215888847
8165,-464.5,-500.53900267141586
8166,-649.0,-500.56543803418805
8167,-464.5,-500.5590172690048
8168,-464.5,-500.5525987896048
8169,-464.5,-500.54618259476774
8170,-520.0,-500.54964412811387
8171,-464.5,-500.5432307418609
8172,-464.5,-500.5368196371398
8173,-464.5,-500.5304108127334
8174,-529.0,-500.53547297297297
8175,-464.5,-500.52906666666667
8176,-464.5,-500.5226626377533
8177,-464.5,-500.51626088501865
8178,-464.5,-500.50986140724945
8179,-464.5,-500.50346420323325
8180,-464.5,-500.49706927175845
8181,-530.5,-500.5023974427278
8182,-788.5,-500.5535333806818
8183,-521.5,-500.55725190839695
8184,-464.5,-500.55085197018104
8185,-464.5,-500.5444543034605
8186,-464.5,-500.53805890702625
8187,-508.0,-500.53938265034594
8188,-464.5,-500.5329904221355
8189,-572.5,-500.5457527930484
8190,-565.0,-500.55718085106383
8191,-517.0,-500.56009572770785
8192,-512.5,-500.5622119815668
8193,-500.5,-500.5622009569378
8194,-464.5,-500.555811481219
8195,-464.5,-500.5494242692648
8196,-560.5,-500.56004250797025
8197,-464.5,-500.5536568089251
8198,-464.5,-500.54727337110484
8199,-464.5,-500.54089219330854
8200,-464.5,-500.5345132743363
8201,-589.0,-500.5501681118386
8202,-464.5,-500.5437898089172
8203,-538.0,-500.5504157084734
8204,-464.5,-500.5440396179696
8205,-554.5,-500.5535809018568
8206,-464.5,-500.54720650636494
8207,-464.5,-500.5408343645042
8208,-464.5,-500.5344644750795
8209,-464.5,-500.52809683689696
8210,-464.5,-500.52173144876326
8211,-500.5,-500.5217276099629
8212,-464.5,-500.51536559519604
8213,-754.0,-500.5601271410913
8214,-464.5,-500.5537605932203
8215,-464.5,-500.54739629302736
8216,-464.5,-500.5410342393223
8217,-464.5,-500.53467443091586
8218,-488.5,-500.5325511644319
8219,-464.5,-500.52619509613686
8220,-464.5,-500.51984126984127
8221,-464.5,-500.513489684359
8222,-500.5,-500.51348730606486
8223,-572.5,-500.52617662612374
8224,-464.5,-500.5198272823405
8225,-464.5,-500.51348017621143
8226,-464.5,-500.5071353065539
8227,-464.5,-500.50079267218604
8228,-542.5,-500.5081895033463
8229,-697.0,-500.54278922345486
8230,-464.5,-500.5364436619718
8231,-565.0,-500.547790881887
8232,-464.5,-500.54144667370645
8233,-464.5,-500.53510469822277
8234,-535.0,-500.5411681914145
8235,-700.0,-500.57625329815306
8236,-464.5,-500.5699085473092
8237,-464.5,-500.56356602778266
8238,-464.5,-500.5572257383966
8239,-502.0,-500.5574793461065
8240,-464.5,-500.5511423550088
8241,-515.5,-500.5537691091197
8242,-464.5,-500.5474349964863
8243,-464.5,-500.54110310908135
8244,-464.5,-500.53477344573236
8245,-464.5,-500.52844600526777
8246,-536.5,-500.53476123595505
8247,-475.0,-500.53027909426015
8248,-535.0,-500.53632853632854
8249,-464.5,-500.5300052640814
8250,-464.5,-500.5236842105263
8251,-464.5,-500.5173653744957
8252,-464.5,-500.51104875482287
8253,-464.5,-500.50473435034195
8254,-499.0,-500.5044705469846
8255,-530.5,-500.50972830850134
8256,-464.5,-500.5034174553102
8257,-464.5,-500.4971088137375
8258,-685.0,-500.52943237561317
8259,-464.5,-500.52312138728325
8260,-464.5,-500.5168126094571
8261,-464.5,-500.51050604097355
8262,-476.5,-500.5063025210084
8263,-476.5,-500.50210047260634
8264,-464.5,-500.4957997899895
8265,-464.5,-500.48950131233596
8266,-464.5,-500.48320503848845
8267,-475.0,-500.4787475948924
8268,-590.5,-500.4944910807975
8269,-464.5,-500.4881972372792
8270,-475.0,-500.48374125874125
8271,-601.0,-500.50131095962246
8272,-592.0,-500.51730164278223
8273,-464.5,-500.511008212476
8274,-464.5,-500.50471698113205
8275,-464.5,-500.49842794759826
8276,-464.5,-500.492141110723
8277,-464.5,-500.48585646935567
8278,-464.5,-500.47957402234636
8279,-535.0,-500.4855995810787
8280,-512.5,-500.4876963350785
8281,-464.5,-500.4814168556971
8282,-464.5,-500.4751395673412
8283,-464.5,-500.46886446886447
8284,-464.5,-500.46259155912105
8285,-524.5,-500.4667829119442
8286,-464.5,-500.4605125523013
8287,-464.5,-500.4542443785951
8288,-565.0,-500.4654932032067
8289,-476.5,-500.461317302666
8290,-538.0,-500.46785714285716
8291,-464.5,-500.4615920571329
8292,-574.0,-500.4743991640543
8293,-536.5,-500.480672122584
8294,-523.0,-500.4845926183844
8295,-464.5,-500.4783289817232
8296,-464.5,-500.47206752523493
8297,-490.0,-500.4702453453976
8298,-464.5,-500.46398747390396
8299,-464.5,-500.4577317794399
8300,-539.5,-500.4645217391304
8301,-544.0,-500.47209181012
8302,-464.5,-500.46583796940195
8303,-568.0,-500.47757691639146
8304,-500.5,-500.47758081334723
8305,-464.5,-500.47132927888794
8306,-715.0,-500.5085997220292
8307,-529.0,-500.51354872329335
8308,-500.5,-500.5135463702675
8309,-499.0,-500.51328355617295
8310,-487.0,-500.5109375
8311,-584.5,-500.5255164034022
8312,-464.5,-500.5192641443943
8313,-464.5,-500.5130140551796
8314,-464.5,-500.5067661346287
8315,-464.5,-500.50052038161317
8316,-464.5,-500.4942767950052
8317,-464.5,-500.4880353736778
8318,-521.5,-500.4916782246879
8319,-464.5,-500.4854394175767
8320,-689.5,-500.51819757365683
8321,-493.0,-500.5168948189222
8322,-464.5,-500.5106548856549
8323,-464.5,-500.5044171141521
8324,-464.5,-500.4981815032906
8325,-464.5,-500.49194805194804
8326,-464.5,-500.4857167590028
8327,-512.5,-500.48779643413536
8328,-464.5,-500.48156801661474
8329,-520.0,-500.4849454922997
8330,-464.5,-500.4787197231834
8331,-464.5,-500.4724961079398
8332,-538.0,-500.4789865098582
8333,-464.5,-500.4727650008646
8334,-464.5,-500.46654564315355
8335,-464.5,-500.4603284356093
8336,-464.5,-500.45411337711715
8337,-464.5,-500.447900466563
8338,-566.5,-500.45931237042157
8339,-479.5,-500.4556918293315
8340,-500.5,-500.4556994818653
8341,-604.0,-500.4735796926265
8342,-512.5,-500.47565607734805
8343,-464.5,-500.4694458829622
8344,-520.0,-500.4728167069382
8345,-524.5,-500.47696289905093
8346,-464.5,-500.4707556935818
8347,-622.0,-500.4917198550975
8348,-464.5,-500.4855122456019
8349,-464.5,-500.4793067770305
8350,-464.5,-500.4731034482759
8351,-574.0,-500.4857783140838
8352,-464.5,-500.479576008273
8353,-464.5,-500.4733758400827
8354,-464.5,-500.467177808408
8355,-464.5,-500.4609819121447
8356,-512.5,-500.4630554598691
8357,-491.5,-500.4615119683141
8358,-464.5,-500.4553202479339
8359,-464.5,-500.4491306593217
8360,-464.5,-500.4429432013769
8361,-475.0,-500.4385647909138
8362,-596.5,-500.4550929112182
8363,-464.5,-500.4489076208498
8364,-464.5,-500.44272445820434
8365,-574.0,-500.4553740326741
8366,-464.5,-500.4491918844567
8367,-464.5,-500.44301186178444
8368,-464.5,-500.43683396356136
8369,-464.5,-500.43065818869223
8370,-476.5,-500.4265463917526
8371,-593.5,-500.4425356467961
8372,-568.0,-500.45413947097217
8373,-464.5,-500.44796496651213
8374,-464.5,-500.4417925824176
8375,-464.5,-500.43562231759654
8376,-464.5,-500.4294541709578
8377,-625.0,-500.4508323322464
8378,-464.5,-500.4446636925189
8379,-476.5,-500.44055584148225
8380,-464.5,-500.4343910806175
8381,-464.5,-500.42822843423085
8382,-464.5,-500.4220679012346
8383,-496.0,-500.4213097891308
8384,-464.5,-500.41515255399383
8385,-524.5,-500.4192802056555
8386,-464.5,-500.4131254283756
8387,-464.5,-500.40697275997945
8388,-464.5,-500.40082219938336
8389,-464.5,-500.39467374550435
8390,-559.0,-500.4047089041096
8391,-464.5,-500.3985618900873
8392,-475.0,-500.39421431016774
8393,-464.5,-500.38807119630326
8394,-464.5,-500.3819301848049
8395,-464.5,-500.37579127459367
8396,-566.5,-500.3871022921656
8397,-464.5,-500.38096459722937
8398,-512.5,-500.3830369357045
8399,-475.0,-500.37869721319885
8400,-464.5,-500.3725641025641
8401,-554.5,-500.38181507434626
8402,-512.5,-500.38388585099113
8403,-496.0,-500.383136852896
8404,-464.5,-500.3770071745815
8405,-535.0,-500.3829205807003
8406,-464.5,-500.3767930327869
8407,-464.5,-500.37066757725796
8408,-464.5,-500.364544213042
8409,-520.0,-500.3678955453149
8410,-464.5,-500.3617747440273
8411,-521.5,-500.3653813342433
8412,-464.5,-500.3592630501535
8413,-665.5,-500.3874296435272
8414,-464.5,-500.381309686221
8415,-491.5,-500.3797953964194
8416,-464.5,-500.37367882713943
8417,-464.5,-500.36756434293505
8418,-464.5,-500.3614519427403
8419,-464.5,-500.35534162548987
8420,-464.5,-500.34923339011925
8421,-464.5,-500.3431272355646
8422,-551.5,-500.3518392370572
8423,-464.5,-500.3457347182019
8424,-464.5,-500.33963227783454
8425,-464.5,-500.3335319148936
8426,-611.5,-500.35245064669846
8427,-464.5,-500.3463501786626
8428,-464.5,-500.34025178632186
8429,-464.5,-500.3341554686171
8430,-464.5,-500.3280612244898
8431,-542.5,-500.33523210338376
8432,-464.5,-500.3291397483849
8433,-464.5,-500.3230494645589
8434,-464.5,-500.3169612508498
8435,-496.0,-500.31622769753614
8436,-524.5,-500.3203363914373
8437,-476.5,-500.3162901307967
8438,-464.5,-500.31020720108694
8439,-512.5,-500.31227712684665
8440,-464.5,-500.30619694397285
8441,-464.5,-500.30011882532676
8442,-512.5,-500.3021894093686
8443,-464.5,-500.29611403359917
8444,-464.5,-500.2900407193756
8445,-464.5,-500.28396946564885
8446,-575.5,-500.2967265943012
8447,-512.5,-500.29879599796504
8448,-524.5,-500.3028992878942
8449,-638.5,-500.3263264960163
8450,-464.5,-500.3202542372881
8451,-464.5,-500.314184036604
8452,-464.5,-500.30811589291767
8453,-509.5,-500.3096730476029
8454,-464.5,-500.3036077235772
8455,-464.5,-500.29754445385265
8456,-464.5,-500.2914832373857
8457,-581.5,-500.3052310817674
8458,-619.0,-500.32532159783347
8459,-464.5,-500.3192587578271
8460,-464.5,-500.3131979695431
8461,-515.5,-500.3157672136694
8462,-499.0,-500.3155446549391
8463,-464.5,-500.30948756976153
8464,-464.5,-500.30343253297264
8465,-464.5,-500.2973795435334
8466,-464.5,-500.2913286004057
8467,-464.5,-500.285279702552
8468,-575.5,-500.29798918553564
8469,-464.5,-500.29194120628483
8470,-490.0,-500.2902027027027
8471,-488.5,-500.2882114507685
8472,-646.0,-500.3128166160081
8473,-464.5,-500.306770217795
8474,-464.5,-500.3007258609048
8475,-464.5,-500.2946835443038
8476,-464.5,-500.2886432669592
8477,-464.5,-500.2826050278387
8478,-569.5,-500.2942813765182
8479,-646.0,-500.3188564682071
8480,-464.5,-500.31281618887016
8481,-539.5,-500.3194233687405
8482,-464.5,-500.3133850303439
8483,-464.5,-500.3073487274566
8484,-475.0,-500.3030839231547
8485,-475.0,-500.2988205560236
8486,-464.5,-500.2927897574124
8487,-464.5,-500.2867609903992
8488,-679.0,-500.31685752778714
8489,-647.5,-500.34164000673513
8490,-464.5,-500.33560606060604
8491,-464.5,-500.3295741457667
8492,-464.5,-500.3235442611915
8493,-464.5,-500.31751640585566
8494,-464.5,-500.31149057873483
8495,-538.0,-500.3178301093356
8496,-794.5,-500.3673057517659
8497,-544.0,-500.37464267698
8498,-464.5,-500.36861129791527
8499,-476.5,-500.36459909228444
8500,-487.0,-500.3623529411765
8501,-554.5,-500.37145017644093
8502,-464.5,-500.36542338709677
8503,-464.5,-500.35939862254327
8504,-464.5,-500.35337588176014
8505,-464.5,-500.34735516372797
8506,-464.5,-500.3413364674278
8507,-464.5,-500.3353197918415
8508,-464.5,-500.32930513595164
8509,-464.5,-500.3232924987414
8510,-493.0,-500.3220637583893
8511,-692.5,-500.3543029693005
8512,-521.5,-500.3578497148608
8513,-464.5,-500.351836323998
8514,-575.5,-500.36443661971833
8515,-464.5,-500.35842414082146
8516,-464.5,-500.35241367750587
8517,-464.5,-500.34640522875816
8518,-464.5,-500.34039879356567
8519,-464.5,-500.3343943709164
8520,-464.5,-500.328391959799
8521,-464.5,-500.3223915592028
8522,-574.0,-500.33472873409244
8523,-592.0,-500.35007533902564
8524,-464.5,-500.3440743220623
8525,-563.5,-500.35464435146446
8526,-464.5,-500.34864457831327
8527,-535.0,-500.35444202777313
8528,-464.5,-500.3484442957511
8529,-464.5,-500.342448569995
8530,-512.5,-500.3444816053512
8531,-554.5,-500.3535361979602
8532,-535.0,-500.35932798395186
8533,-631.0,-500.38116329600535
8534,-536.5,-500.387199197861
8535,-487.0,-500.38496240601506
8536,-535.0,-500.39074507183426
8537,-464.5,-500.3847502923
8538,-464.5,-500.3787575150301
8539,-464.5,-500.37276673902153
8540,-464.5,-500.3667779632721
8541,-601.0,-500.38357536304454
8542,-464.5,-500.3775867823765
8543,-464.5,-500.3716002002336
8544,-464.5,-500.36561561561564
8545,-464.5,-500.35963302752293
8546,-464.5,-500.35365243495664
8547,-554.5,-500.36268134067035
8548,-464.5,-500.356702234078
8549,-574.0,-500.3689781630272
8550,-464.5,-500.363
8551,-535.0,-500.3687718713548
8552,-464.5,-500.3627957347551
8553,-496.0,-500.36206896551727
8554,-599.5,-500.378580946036
8555,-464.5,-500.3726061615321
8556,-464.5,-500.3666333666334
8557,-464.5,-500.36066256034627
8558,-577.0,-500.3734187749667
8559,-568.0,-500.3846729905142
8560,-464.5,-500.3787021630616
8561,-464.5,-500.37273332224254
8562,-517.0,-500.375499001996
8563,-464.5,-500.36953267919506
8564,-464.5,-500.36356834053873
8565,-464.5,-500.3576059850374
8566,-524.5,-500.36161901595744
8567,-464.5,-500.35565896626224
8568,-475.0,-500.35144566301096
8569,-580.0,-500.36467851802627
8570,-464.5,-500.35872093023255
8571,-475.0,-500.3545092177379
8572,-464.5,-500.3485552972434
8573,-464.5,-500.3426033538104
8574,-464.5,-500.3366533864542
8575,-464.5,-500.3307053941909
8576,-464.5,-500.32475937603715
8577,-464.5,-500.31881533101046
8578,-464.5,-500.3128732581287
8579,-464.5,-500.3069331564107
8580,-502.0,-500.30721393034827
8581,-464.5,-500.30127673685956
8582,-464.5,-500.29534151193633
8583,-592.0,-500.31054201889606
8584,-464.5,-500.30460722572093
8585,-464.5,-500.2986743993372
8586,-476.5,-500.294731610338
8587,-464.5,-500.2888023852907
8588,-476.5,-500.284862537264
8589,-464.5,-500.27893691008444
8590,-476.5,-500.275
8591,-464.5,-500.26907796722395
8592,-464.5,-500.2631578947368
8593,-464.5,-500.25723978156543
8594,-488.5,-500.25529450694904
8595,-464.5,-500.24937965260546
8596,-517.0,-500.2521501819385
8597,-644.5,-500.2760046303952
8598,-599.5,-500.2924107142857
8599,-464.5,-500.2864936353116
8600,-529.0,-500.2912396694215
8601,-529.0,-500.29598413485377
8602,-464.5,-500.29006939854594
8603,-487.0,-500.2878737815959
8604,-476.5,-500.28394449950446
8605,-500.5,-500.283980181668
8606,-514.0,-500.28624504623514
8607,-464.5,-500.28033680039624
8608,-646.0,-500.30439088808185
8609,-464.5,-500.2984815976234
8610,-587.5,-500.3128712871287
8611,-464.5,-500.3069625474344
8612,-464.5,-500.30105575717585
8613,-464.5,-500.29515091538843
8614,-464.5,-500.28924802110816
8615,-464.5,-500.28334707337183
8616,-464.5,-500.2774480712166
8617,-464.5,-500.27155101368055
8618,-523.0,-500.2752966381015
8619,-476.5,-500.2713791398912
8620,-464.5,-500.2654859967051
8621,-464.5,-500.2595947949267
8622,-464.5,-500.2537055335968
8623,-464.5,-500.24781821175696
8624,-629.5,-500.2690977938755
8625,-464.5,-500.2632098765432
8626,-464.5,-500.25732389730086
8627,-464.5,-500.25143985519173
8628,-527.5,-500.25592300098714
8629,-464.5,-500.2500411251851
8630,-523.0,-500.25378289473684
8631,-659.5,-500.2799703996053
